id,CO2_working_capacity [mL/g]
5374,69.01031
5375,87.15908
5376,69.50294
5377,51.398506
5378,96.83895
5379,43.525555
5380,35.87439
5381,67.3656
5382,90.555855
5383,96.23411
5384,77.589485
5385,87.87105
5386,74.482445
5387,65.57933
5388,52.633507
5389,64.06945
5390,105.54517
5391,87.16023
5392,86.87614
5393,88.94208
5394,59.236786
5395,56.025864
5396,102.2317
5397,368.1598
5398,87.24358
5399,44.843117
5400,65.845764
5401,71.65393
5402,105.801125
5403,38.955254
5404,90.30577
5405,73.12458
5406,88.25141
5407,175.90942
5408,71.29008
5409,46.68402
5410,62.04359
5411,41.81528
5412,65.09154
5413,45.652485
5414,52.095345
5415,51.74014
5416,40.972622
5417,97.3077
5418,50.70581
5419,50.209892
5420,96.137085
5421,62.59961
5422,68.11685
5423,43.05226
5424,73.01831
5425,95.90479
5426,60.081554
5427,88.60417
5428,58.89177
5429,52.90026
5430,78.479515
5431,95.21737
5432,61.63662
5433,47.46658
5434,58.72117
5435,77.907394
5436,157.36229
5437,77.26394
5438,63.51493
5439,59.243984
5440,78.27457
5441,45.451103
5442,103.66191
5443,79.6186
5444,55.938095
5445,126.732445
5446,59.76984
5447,84.89824
5448,62.744644
5449,145.42969
5450,50.495678
5451,91.59925
5452,82.21031
5453,95.278915
5454,81.66601
5455,61.080788
5456,85.42365
5457,80.61355
5458,52.199642
5459,97.35274
5460,50.350086
5461,66.19441
5462,44.399498
5463,89.620384
5464,134.79836
5465,40.617363
5466,89.64469
5467,49.971886
5468,49.385902
5469,44.887264
5470,62.201164
5471,100.56385
5472,66.21045
5473,137.0657
5474,60.89155
5475,51.341652
5476,77.47845
5477,50.168896
5478,56.39754
5479,47.36487
5480,87.40076
5481,84.195206
5482,59.892982
5483,52.448643
5484,50.765873
5485,94.91026
5486,56.779743
5487,42.60079
5488,55.146793
5489,60.535583
5490,85.759834
5491,89.8947
5492,90.405655
5493,57.294758
5494,112.86692
5495,81.460335
5496,50.160183
5497,51.586372
5498,45.253277
5499,42.828465
5500,50.91191
5501,97.4309
5502,79.100235
5503,89.7533
5504,47.539875
5505,70.28283
5506,40.401917
5507,66.494545
5508,47.351128
5509,31.653744
5510,50.004875
5511,102.365456
5512,53.72855
5513,47.81092
5514,25.45583
5515,136.1524
5516,80.86328
5517,44.819435
5518,53.025394
5519,53.131596
5520,79.52139
5521,65.70535
5522,51.52456
5523,49.048786
5524,97.37473
5525,63.28044
5526,95.12231
5527,142.14008
5528,57.305264
5529,32.742233
5530,54.300632
5531,65.43424
5532,51.27323
5533,84.94138
5534,50.794003
5535,62.55836
5536,98.919495
5537,52.027016
5538,52.68822
5539,85.51851
5540,55.121643
5541,73.87405
5542,111.80607
5543,96.80164
5544,46.095947
5545,56.582977
5546,75.99688
5547,99.67574
5548,53.47976
5549,64.439445
5550,139.80191
5551,73.541
5552,81.38791
5553,47.792908
5554,85.02319
5555,150.4879
5556,43.1997
5557,41.75647
5558,62.687263
5559,148.56805
5560,79.81493
5561,51.6239
5562,68.58894
5563,37.379566
5564,106.45743
5565,62.7149
5566,58.11246
5567,68.97345
5568,59.234264
5569,48.75763
5570,111.61649
5571,153.66582
5572,89.90551
5573,87.439285
5574,52.45253
5575,45.821995
5576,87.787994
5577,70.26193
5578,50.576717
5579,92.54309
5580,58.968338
5581,98.311584
5582,77.993164
5583,60.41969
5584,72.42356
5585,50.296356
5586,86.22003
5587,75.490906
5588,155.76807
5589,48.05238
5590,120.55362
5591,89.41375
5592,74.745636
5593,62.626247
5594,89.0111
5595,49.54188
5596,67.7414
5597,49.97238
5598,120.785545
5599,78.58927
5600,43.8851
5601,48.326622
5602,59.061436
5603,91.98524
5604,53.233105
5605,95.21488
5606,131.02672
5607,66.09619
5608,92.72213
5609,40.690475
5610,112.92726
5611,53.978767
5612,59.292976
5613,39.65783
5614,50.801052
5615,76.28301
5616,49.634304
5617,64.3801
5618,65.001114
5619,103.20597
5620,62.7922
5621,82.762985
5622,64.19858
5623,41.70314
5624,60.269844
5625,84.57033
5626,51.387722
5627,61.66465
5628,67.98681
5629,64.92153
5630,32.686256
5631,68.148476
5632,92.30839
5633,74.23716
5634,72.3115
5635,75.48037
5636,46.35698
5637,67.551865
5638,49.914284
5639,58.622646
5640,67.64955
5641,61.89525
5642,49.042755
5643,205.55428
5644,63.04907
5645,72.57154
5646,47.617714
5647,80.90027
5648,42.97408
5649,45.961174
5650,55.36531
5651,87.00044
5652,102.56686
5653,148.76714
5654,69.224014
5655,51.55329
5656,45.30371
5657,59.27317
5658,55.8242
5659,48.503098
5660,51.91788
5661,33.072563
5662,146.82741
5663,65.22403
5664,81.03151
5665,48.31339
5666,45.54039
5667,61.928017
5668,173.91681
5669,51.2681
5670,74.5395
5671,46.667587
5672,53.064705
5673,90.64752
5674,65.12409
5675,59.828854
5676,68.01758
5677,36.728413
5678,49.196354
5679,44.912254
5680,60.352448
5681,61.084618
5682,100.08172
5683,130.26353
5684,50.618034
5685,64.00474
5686,92.44578
5687,79.77842
5688,111.39544
5689,80.02161
5690,77.106865
5691,51.63081
5692,80.08054
5693,72.91794
5694,81.99781
5695,91.95963
5696,59.741474
5697,91.33068
5698,39.608173
5699,63.462555
5700,50.468998
5701,65.12249
5702,74.171
5703,51.010937
5704,64.3832
5705,91.92579
5706,47.772068
5707,84.72754
5708,50.984974
5709,70.6033
5710,80.12272
5711,58.105537
5712,61.70282
5713,51.22938
5714,69.41173
5715,44.550083
5716,75.55507
5717,80.574265
5718,60.650322
5719,53.67398
5720,56.289978
5721,61.365414
5722,65.95341
5723,106.153465
5724,130.31815
5725,97.77091
5726,53.044697
5727,46.554054
5728,83.36743
5729,74.011604
5730,42.55744
5731,127.22181
5732,49.375374
5733,65.85022
5734,68.54355
5735,72.28491
5736,36.488857
5737,51.03255
5738,69.05009
5739,47.793293
5740,60.319702
5741,82.31579
5742,42.03329
5743,52.558243
5744,65.40145
5745,77.408035
5746,70.87911
5747,102.54473
5748,59.038036
5749,76.18282
5750,47.62539
5751,51.61341
5752,85.88058
5753,82.06519
5754,54.34066
5755,67.61533
5756,49.174416
5757,50.385944
5758,80.59698
5759,75.18723
5760,52.18374
5761,80.43588
5762,55.98633
5763,69.11582
5764,90.66178
5765,92.429855
5766,49.642727
5767,105.86289
5768,44.677387
5769,79.27869
5770,37.23731
5771,75.80346
5772,35.908672
5773,52.184338
5774,50.430367
5775,83.28339
5776,99.58525
5777,53.674366
5778,47.55841
5779,46.99623
5780,60.75752
5781,68.88758
5782,77.77277
5783,74.720314
5784,48.98295
5785,78.370186
5786,77.52475
5787,55.326817
5788,86.70063
5789,77.77271
5790,61.149834
5791,71.08265
5792,86.9548
5793,100.74896
5794,105.340416
5795,35.38799
5796,52.58524
5797,92.06416
5798,91.0581
5799,50.039413
5800,142.98543
5801,37.32039
5802,59.39024
5803,50.90549
5804,76.72914
5805,52.08911
5806,49.295372
5807,63.603477
5808,100.594666
5809,89.88566
5810,88.74236
5811,53.104385
5812,34.753273
5813,107.53072
5814,24.912159
5815,47.679783
5816,51.304726
5817,64.30862
5818,104.5088
5819,63.020927
5820,75.38208
5821,81.39564
5822,68.71672
5823,51.73655
5824,56.38953
5825,102.71632
5826,47.298786
5827,73.71635
5828,89.07369
5829,77.119995
5830,44.359993
5831,49.73794
5832,64.46735
5833,59.238247
5834,82.4098
5835,75.93348
5836,103.824486
5837,80.80686
5838,47.77459
5839,61.818016
5840,59.146606
5841,98.33607
5842,40.829277
5843,50.721287
5844,51.97777
5845,102.160835
5846,70.94667
5847,73.72338
5848,70.70392
5849,61.706493
5850,76.90819
5851,45.363075
5852,73.38089
5853,38.379818
5854,73.20075
5855,85.82189
5856,71.103615
5857,52.993225
5858,61.872158
5859,64.677055
5860,43.588287
5861,81.048615
5862,90.12069
5863,77.37894
5864,50.56307
5865,152.00052
5866,52.42222
5867,49.587322
5868,53.46746
5869,64.13709
5870,80.78117
5871,71.24099
5872,53.153065
5873,26.550556
5874,50.8256
5875,80.28031
5876,92.06658
5877,58.222416
5878,78.856606
5879,44.961643
5880,91.94133
5881,80.00625
5882,50.657192
5883,65.6753
5884,71.84333
5885,65.37749
5886,80.034065
5887,35.988308
5888,107.5805
5889,75.836006
5890,51.142265
5891,83.86527
5892,56.774124
5893,99.096596
5894,51.148186
5895,63.241844
5896,116.75562
5897,76.72408
5898,72.18497
5899,78.64929
5900,89.83909
5901,58.401787
5902,62.235508
5903,106.66214
5904,52.8809
5905,58.74816
5906,37.734
5907,54.871925
5908,68.08363
5909,66.99418
5910,75.11494
5911,50.390182
5912,29.30082
5913,92.23906
5914,89.60238
5915,55.812244
5916,44.654015
5917,70.47014
5918,68.66642
5919,52.46307
5920,74.78269
5921,67.200134
5922,55.501488
5923,78.68432
5924,94.25525
5925,50.651207
5926,50.254646
5927,52.856373
5928,90.10791
5929,50.195404
5930,72.535515
5931,72.80142
5932,157.0323
5933,168.98709
5934,44.839264
5935,66.438446
5936,58.454056
5937,50.533
5938,45.106236
5939,83.44241
5940,76.19733
5941,55.63893
5942,91.3633
5943,69.51647
5944,52.82357
5945,93.46833
5946,106.34382
5947,107.94932
5948,66.05211
5949,107.03436
5950,54.140945
5951,134.73714
5952,48.41997
5953,57.167698
5954,56.219063
5955,184.53333
5956,60.874977
5957,61.497646
5958,70.492805
5959,129.33327
5960,101.4698
5961,92.169655
5962,84.3678
5963,93.76677
5964,166.40775
5965,59.517292
5966,77.97776
5967,90.75805
5968,61.751568
5969,49.689045
5970,95.79
5971,91.04011
5972,55.041702
5973,75.09897
5974,84.739105
5975,49.24107
5976,50.905365
5977,50.50765
5978,71.36658
5979,85.87588
5980,51.86377
5981,39.504356
5982,39.83557
5983,51.31839
5984,84.18548
5985,95.133675
5986,70.87431
5987,89.41973
5988,63.371265
5989,44.661312
5990,42.040768
5991,64.51792
5992,69.58976
5993,82.50798
5994,122.93224
5995,67.79871
5996,97.170364
5997,83.50885
5998,46.20852
5999,77.32692
6000,64.32008
6001,82.156975
6002,41.212006
6003,63.756508
6004,89.15373
6005,71.01072
6006,94.013855
6007,82.60399
6008,62.224937
6009,77.17202
6010,56.925934
6011,47.03905
6012,47.38959
6013,99.864044
6014,49.12989
6015,82.30172
6016,95.32702
6017,94.42083
6018,100.67352
6019,61.977802
6020,48.648796
6021,70.7539
6022,66.575806
6023,49.80237
6024,96.22693
6025,61.20562
6026,48.215904
6027,87.259315
6028,69.48507
6029,639.88794
6030,79.3016
6031,47.499264
6032,25.03133
6033,84.63416
6034,51.191902
6035,47.757854
6036,50.119595
6037,146.21362
6038,54.28301
6039,90.128654
6040,83.8749
6041,49.595642
6042,64.12678
6043,60.693325
6044,66.24787
6045,52.52609
6046,50.59308
6047,69.05855
6048,81.09707
6049,197.46593
6050,70.84529
6051,94.40785
6052,44.202316
6053,71.61838
6054,67.845924
6055,71.97656
6056,64.641945
6057,46.751812
6058,76.73055
6059,50.91649
6060,50.07376
6061,48.137775
6062,85.40479
6063,46.43313
6064,56.921646
6065,39.550606
6066,50.317303
6067,74.73315
6068,93.575066
6069,108.124504
6070,61.537926
6071,80.086
6072,46.368114
6073,59.966984
6074,48.943516
6075,105.95284
6076,65.934326
6077,92.2222
6078,96.68303
6079,52.787495
6080,37.050583
6081,86.206245
6082,39.016617
6083,48.633644
6084,52.18689
6085,73.517525
6086,63.151257
6087,69.19441
6088,81.27512
6089,90.726234
6090,73.50665
6091,48.92547
6092,190.8614
6093,73.50715
6094,38.706257
6095,39.62051
6096,66.65279
6097,84.406235
6098,29.588976
6099,25.583586
6100,91.8158
6101,88.86687
6102,50.292877
6103,77.53676
6104,68.283325
6105,69.354454
6106,83.448586
6107,50.737473
6108,97.18968
6109,86.186935
6110,55.95954
6111,50.261257
6112,69.57968
6113,50.409893
6114,65.30213
6115,46.498524
6116,43.883053
6117,69.74394
6118,48.62915
6119,60.94649
6120,58.911358
6121,42.668842
6122,74.33184
6123,86.98823
6124,77.80137
6125,77.214745
6126,62.371628
6127,37.267784
6128,51.992207
6129,69.24218
6130,47.742466
6131,46.444023
6132,40.40475
6133,63.421143
6134,65.85898
6135,47.610016
6136,55.610516
6137,57.546345
6138,100.1462
6139,66.84011
6140,54.87366
6141,46.287064
6142,105.625175
6143,88.62542
6144,48.940014
6145,33.710037
6146,48.94603
6147,143.35295
6148,59.62165
6149,50.061123
6150,50.610256
6151,74.35227
6152,128.06572
6153,105.78073
6154,77.959724
6155,52.943943
6156,53.222256
6157,59.268013
6158,59.441525
6159,50.271214
6160,45.72027
6161,109.09919
6162,91.09855
6163,46.619976
6164,37.065742
6165,103.96517
6166,78.55388
6167,56.132835
6168,102.21781
6169,98.51867
6170,70.68055
6171,64.880226
6172,43.98333
6173,116.220375
6174,56.509636
6175,42.112083
6176,75.00126
6177,44.648438
6178,35.62437
6179,80.05725
6180,86.538185
6181,42.65354
6182,49.941868
6183,83.10478
6184,87.74584
6185,86.351494
6186,64.93996
6187,63.765686
6188,43.239254
6189,73.65634
6190,48.72165
6191,71.0903
6192,76.7956
6193,62.375786
6194,50.31517
6195,56.544502
6196,96.960594
6197,41.052986
6198,43.653717
6199,49.990658
6200,32.94764
6201,42.61569
6202,57.315357
6203,91.26147
6204,118.17614
6205,50.19273
6206,61.591278
6207,45.786842
6208,54.59758
6209,30.612259
6210,60.14145
6211,48.613617
6212,150.88458
6213,83.80891
6214,77.168594
6215,154.22859
6216,57.10023
6217,60.693733
6218,75.74031
6219,60.244564
6220,51.673508
6221,54.249775
6222,47.80007
6223,99.53954
6224,79.830185
6225,42.081005
6226,75.269684
6227,22.375595
6228,60.32314
6229,50.94234
6230,68.55714
6231,81.57094
6232,77.26831
6233,47.270473
6234,68.76369
6235,51.7203
6236,47.502167
6237,79.625374
6238,52.468407
6239,14.275125
6240,96.29557
6241,47.869976
6242,81.46427
6243,73.12379
6244,51.01171
6245,93.030205
6246,77.836334
6247,91.982895
6248,47.178795
6249,49.69021
6250,94.46058
6251,96.44344
6252,44.461845
6253,49.10806
6254,71.57515
6255,91.082214
6256,74.873184
6257,46.5453
6258,79.04731
6259,50.14028
6260,118.294716
6261,60.400963
6262,70.58179
6263,46.3945
6264,122.6681
6265,60.260674
6266,60.552193
6267,47.214897
6268,88.06592
6269,45.049484
6270,42.43079
6271,38.178356
6272,60.35726
6273,46.698074
6274,84.88975
6275,45.98005
6276,84.77405
6277,115.309814
6278,35.160778
6279,49.879612
6280,89.999344
6281,95.11595
6282,49.314434
6283,49.511654
6284,47.24821
6285,66.27473
6286,353.22003
6287,51.071255
6288,53.825157
6289,89.619194
6290,61.346592
6291,55.99205
6292,38.271393
6293,54.115654
6294,132.70265
6295,26.198393
6296,50.189003
6297,80.12581
6298,43.813263
6299,88.11298
6300,108.08513
6301,97.941025
6302,35.2043
6303,47.03174
6304,59.78315
6305,104.26108
6306,47.369568
6307,41.011333
6308,53.667248
6309,58.85609
6310,51.446793
6311,48.66662
6312,46.583275
6313,90.50356
6314,152.18842
6315,60.342625
6316,56.14687
6317,95.42796
6318,97.462814
6319,21.793427
6320,56.059177
6321,59.504772
6322,45.1649
6323,94.52236
6324,89.85985
6325,84.15251
6326,152.93077
6327,81.49437
6328,118.19716
6329,89.5041
6330,54.734547
6331,49.341778
6332,58.525837
6333,42.007935
6334,58.022728
6335,74.56858
6336,64.72902
6337,69.11208
6338,72.09649
6339,75.78738
6340,48.15263
6341,89.890045
6342,68.26767
6343,49.765194
6344,67.61639
6345,92.76323
6346,80.9339
6347,83.4403
6348,59.707977
6349,49.303722
6350,49.18605
6351,52.064087
6352,197.28534
6353,53.69926
6354,49.705925
6355,77.38445
6356,79.145325
6357,69.80109
6358,83.64823
6359,82.27598
6360,83.57908
6361,40.678406
6362,11.11777
6363,71.77829
6364,42.01072
6365,70.6631
6366,76.46393
6367,86.21075
6368,50.135464
6369,98.33683
6370,79.54205
6371,86.0821
6372,55.262234
6373,44.325912
6374,93.71055
6375,49.028076
6376,89.85179
6377,66.51869
6378,42.43361
6379,153.68951
6380,80.54179
6381,73.34251
6382,44.862938
6383,68.24029
6384,42.770744
6385,45.117023
6386,44.182323
6387,85.907776
6388,52.547817
6389,98.24726
6390,48.67549
6391,49.3001
6392,69.41297
6393,75.727425
6394,64.14383
6395,68.34504
6396,45.98715
6397,49.626083
6398,59.99541
6399,159.75142
6400,42.850185
6401,49.819202
6402,80.75824
6403,78.03338
6404,50.050224
6405,142.23927
6406,50.957844
6407,37.703415
6408,96.81664
6409,75.20509
6410,94.10614
6411,137.61267
6412,80.745125
6413,63.973503
6414,75.545
6415,68.58791
6416,51.971657
6417,91.90743
6418,67.51708
6419,50.709507
6420,69.93697
6421,96.14181
6422,52.309402
6423,66.85968
6424,42.865047
6425,78.98565
6426,83.00885
6427,47.05187
6428,142.07405
6429,50.756233
6430,57.597343
6431,74.50206
6432,79.864006
6433,62.793762
6434,50.96635
6435,49.24082
6436,50.331608
6437,77.123146
6438,144.08655
6439,49.24977
6440,60.80962
6441,79.26767
6442,99.51024
6443,117.72164
6444,107.73543
6445,76.17421
6446,44.85521
6447,76.79015
6448,52.71051
6449,49.363815
6450,63.622482
6451,59.81244
6452,49.540817
6453,46.682564
6454,67.02745
6455,56.764565
6456,41.751617
6457,82.54491
6458,59.54258
6459,78.61586
6460,76.04622
6461,88.70085
6462,38.399803
6463,49.590813
6464,202.4255
6465,57.024654
6466,94.627205
6467,53.793938
6468,42.15128
6469,73.21243
6470,99.7114
6471,41.032196
6472,55.240868
6473,94.79316
6474,85.760216
6475,66.801216
6476,52.985638
6477,79.196884
6478,67.20218
6479,73.09335
6480,40.725018
6481,50.74397
6482,49.473446
6483,41.290024
6484,51.683315
6485,88.17092
6486,46.534138
6487,45.97815
6488,52.020912
6489,73.361755
6490,102.497986
6491,63.455505
6492,56.749077
6493,97.17244
6494,68.76839
6495,44.375664
6496,50.040825
6497,75.762566
6498,46.053337
6499,88.5807
6500,49.407013
6501,48.233078
6502,51.607117
6503,86.931885
6504,47.289303
6505,63.586533
6506,47.372726
6507,52.14363
6508,91.32369
6509,48.418495
6510,113.77669
6511,83.45178
6512,65.83926
6513,57.15951
6514,41.111786
6515,114.26833
6516,61.078495
6517,43.225273
6518,69.80621
6519,47.539936
6520,51.030266
6521,62.21016
6522,60.317257
6523,113.95538
6524,65.2845
6525,70.224236
6526,53.86761
6527,52.76647
6528,90.5162
6529,47.02242
6530,162.43065
6531,100.458824
6532,125.933586
6533,74.19288
6534,79.927086
6535,100.28805
6536,65.90894
6537,49.44578
6538,54.43089
6539,49.647858
6540,83.95478
6541,67.59087
6542,48.87988
6543,73.319176
6544,70.1862
6545,52.092785
6546,52.688942
6547,143.50652
6548,55.762093
6549,92.34298
6550,88.092415
6551,67.98742
6552,64.62403
6553,96.99249
6554,59.83692
6555,75.53792
6556,55.334305
6557,91.38356
6558,81.92161
6559,67.91535
6560,89.71917
6561,94.84908
6562,201.05865
6563,51.0963
6564,35.915134
6565,89.94376
6566,39.95922
6567,83.53719
6568,50.632256
6569,44.793873
6570,48.694157
6571,49.193836
6572,66.41271
6573,75.718346
6574,81.252426
6575,58.780994
6576,64.3503
6577,70.621925
6578,59.867443
6579,52.73398
6580,41.630554
6581,71.373055
6582,62.49242
6583,48.999317
6584,54.2103
6585,48.78636
6586,64.995255
6587,86.61587
6588,63.930443
6589,53.182312
6590,44.265835
6591,72.01218
6592,73.10784
6593,103.499374
6594,104.1901
6595,70.78397
6596,43.359627
6597,54.527813
6598,58.251648
6599,86.60975
6600,100.35404
6601,96.290146
6602,82.11447
6603,50.986134
6604,65.27272
6605,29.560844
6606,96.47875
6607,84.78874
6608,70.61328
6609,90.5678
6610,50.97049
6611,95.98864
6612,85.31745
6613,48.852142
6614,79.274666
6615,52.117092
6616,94.76007
6617,77.7429
6618,43.198673
6619,49.917324
6620,67.074455
6621,79.98221
6622,136.56432
6623,53.70685
6624,50.659897
6625,124.91701
6626,104.28499
6627,57.157505
6628,66.50614
6629,50.81696
6630,119.77505
6631,67.84342
6632,90.70277
6633,50.757355
6634,126.699844
6635,86.97791
6636,68.667465
6637,42.863068
6638,24.701487
6639,54.854134
6640,49.371902
6641,51.277176
6642,87.63656
6643,73.85569
6644,46.306084
6645,73.98356
6646,54.985844
6647,91.4475
6648,84.17514
6649,57.469868
6650,73.36599
6651,63.855804
6652,93.7151
6653,64.821594
6654,53.589764
6655,136.35551
6656,79.63668
6657,42.937595
6658,74.15741
6659,47.31176
6660,54.41483
6661,130.8217
6662,64.38021
6663,49.441196
6664,59.91749
6665,80.18043
6666,29.515953
6667,74.48817
6668,67.71984
6669,96.79517
6670,27.618654
6671,56.6254
6672,102.030304
6673,101.55344
6674,93.3882
6675,44.679314
6676,49.058514
6677,88.34823
6678,70.306526
6679,52.949852
6680,129.83809
6681,56.32184
6682,63.552025
6683,58.662373
6684,49.79531
6685,105.44854
6686,65.60047
6687,85.5167
6688,36.2269
6689,28.616852
6690,53.725994
6691,48.11266
6692,51.918037
6693,89.22775
6694,87.18948
6695,66.99733
6696,47.262283
6697,62.541878
6698,51.857334
6699,66.85352
6700,56.47791
6701,116.34955
6702,36.82422
6703,44.077644
6704,99.82896
6705,79.02715
6706,52.211437
6707,95.05128
6708,79.732574
6709,44.988365
6710,50.216743
6711,87.49314
6712,51.54956
6713,86.708664
6714,91.022095
6715,66.17711
6716,79.86584
6717,79.82897
6718,57.161667
6719,49.864388
6720,39.31706
6721,101.088036
6722,49.178806
6723,51.849724
6724,57.974834
6725,84.90089
6726,92.03336
6727,92.99963
6728,48.726368
6729,66.6069
6730,79.37086
6731,52.299335
6732,50.792763
6733,123.21989
6734,46.602
6735,46.906322
6736,102.85302
6737,23.863676
6738,68.18889
6739,63.463554
6740,72.31116
6741,63.334713
6742,52.272106
6743,64.14819
6744,66.487625
6745,65.53407
6746,126.65324
6747,69.77915
6748,47.9947
6749,139.4365
6750,46.983505
6751,158.54697
6752,87.545616
6753,59.76596
6754,46.77977
6755,65.21719
6756,43.110085
6757,465.0222
6758,65.03719
6759,50.688774
6760,167.91508
6761,49.819126
6762,66.41545
6763,85.17902
6764,75.80005
6765,82.37338
6766,60.495728
6767,96.193085
6768,95.77086
6769,92.5532
6770,86.40627
6771,40.565067
6772,77.16242
6773,84.86492
6774,49.05433
6775,67.93708
6776,81.35649
6777,93.47982
6778,75.64606
6779,48.565285
6780,61.580944
6781,87.80884
6782,58.643364
6783,50.82391
6784,57.63783
6785,86.24332
6786,69.77172
6787,127.34195
6788,206.17111
6789,53.626945
6790,48.255375
6791,49.067074
6792,111.381256
6793,47.273098
6794,60.201115
6795,104.90145
6796,32.064507
6797,66.334435
6798,63.17333
6799,70.258995
6800,49.580055
6801,64.255585
6802,73.18004
6803,87.40437
6804,86.67813
6805,127.91711
6806,56.968582
6807,72.88009
6808,83.26033
6809,50.76801
6810,48.786488
6811,81.817566
6812,100.07257
6813,76.898254
6814,45.36382
6815,46.442333
6816,49.817097
6817,52.371735
6818,46.106552
6819,84.85711
6820,39.284912
6821,61.923306
6822,97.80803
6823,89.71836
6824,45.090225
6825,100.256226
6826,49.58278
6827,69.33409
6828,23.312717
6829,49.952763
6830,70.516685
6831,85.079765
6832,84.58547
6833,58.49301
6834,82.908
6835,72.81934
6836,68.86105
6837,100.69594
6838,44.412403
6839,76.82963
6840,70.06344
6841,74.08229
6842,87.332664
6843,47.95332
6844,48.31811
6845,319.90936
6846,43.179043
6847,48.68473
6848,98.57548
6849,85.766754
6850,99.97442
6851,58.431015
6852,51.52579
6853,51.967995
6854,87.58979
6855,40.880062
6856,50.12399
6857,90.08343
6858,97.56124
6859,63.53346
6860,30.341661
6861,128.92157
6862,79.68287
6863,99.249916
6864,119.81953
6865,64.76861
6866,48.103065
6867,79.23217
6868,46.46109
6869,49.718513
6870,38.852142
6871,45.87725
6872,54.506065
6873,59.78965
6874,119.25512
6875,61.24447
6876,93.59953
6877,65.46687
6878,80.1477
6879,106.34363
6880,110.69072
6881,50.4912
6882,65.893074
6883,47.529037
6884,74.88436
6885,90.99801
6886,75.494606
6887,68.28939
6888,70.573616
6889,57.580177
6890,44.476543
6891,83.74185
6892,99.63833
6893,86.177956
6894,204.61505
6895,91.9269
6896,90.54631
6897,42.90626
6898,60.471817
6899,52.209366
6900,48.51578
6901,61.64819
6902,58.061234
6903,33.130936
6904,142.78606
6905,59.13987
6906,50.55691
6907,79.74089
6908,86.40766
6909,34.974087
6910,123.132256
6911,51.980625
6912,76.967636
6913,105.46097
6914,46.525345
6915,99.79505
6916,67.20806
6917,141.44615
6918,92.0474
6919,51.52801
6920,67.95695
6921,52.14255
6922,95.35898
6923,76.452835
6924,48.981583
6925,47.545704
6926,156.32542
6927,60.096695
6928,50.38154
6929,59.83488
6930,58.56234
6931,72.99614
6932,92.07313
6933,62.782177
6934,50.442863
6935,84.68565
6936,82.5749
6937,69.9845
6938,78.62832
6939,85.00033
6940,76.466095
6941,85.10408
6942,52.08388
6943,29.732117
6944,58.624645
6945,87.4475
6946,77.7391
6947,86.63561
6948,42.982643
6949,67.8087
6950,68.40029
6951,66.09548
6952,75.19179
6953,82.40187
6954,38.46474
6955,83.59492
6956,89.881485
6957,54.987854
6958,99.56976
6959,49.55519
6960,62.172405
6961,59.205544
6962,211.38454
6963,72.88416
6964,97.331085
6965,52.907337
6966,50.263474
6967,52.310337
6968,95.194115
6969,39.20444
6970,121.69921
6971,49.623974
6972,66.20795
6973,55.00999
6974,57.78319
6975,63.79213
6976,95.25437
6977,60.809402
6978,83.59754
6979,28.543865
6980,60.47566
6981,54.93795
6982,39.034508
6983,83.10628
6984,64.917755
6985,68.74517
6986,69.777664
6987,92.943275
6988,47.45469
6989,62.011524
6990,52.16204
6991,52.186653
6992,50.069225
6993,45.262566
6994,96.33676
6995,117.76831
6996,68.7244
6997,46.99128
6998,50.355347
6999,100.34138
7000,57.94585
7001,75.73369
7002,85.02973
7003,81.23696
7004,63.71144
7005,59.581505
7006,96.253494
7007,44.41091
7008,69.61722
7009,98.73502
7010,61.866535
7011,57.00016
7012,86.03384
7013,114.22773
7014,49.17498
7015,43.088905
7016,72.94604
7017,49.814545
7018,93.25467
7019,58.903736
7020,86.451706
7021,46.50515
7022,107.71112
7023,58.330467
7024,34.522522
7025,48.729443
7026,148.02791
7027,67.97593
7028,65.63516
7029,54.37728
7030,81.35534
7031,61.850006
7032,73.6533
7033,53.07741
7034,68.19695
7035,59.76301
7036,100.46104
7037,64.9315
7038,80.98781
7039,146.99458
7040,72.80576
7041,88.53124
7042,78.91492
7043,89.01035
7044,40.252262
7045,37.529
7046,80.66868
7047,93.48218
7048,53.423317
7049,61.511974
7050,109.307755
7051,86.36292
7052,48.749046
7053,253.02097
7054,50.176235
7055,108.80288
7056,64.692894
7057,89.905266
7058,92.24931
7059,55.790977
7060,49.36759
7061,55.944626
7062,103.65353
7063,70.24499
7064,47.173347
7065,85.66694
7066,95.45828
7067,69.446396
7068,56.594643
7069,51.89533
7070,80.9518
7071,103.2004
7072,67.74121
7073,68.90637
7074,73.37349
7075,60.396454
7076,49.371147
7077,43.3875
7078,48.563873
7079,33.97915
7080,88.66871
7081,52.75058
7082,53.855995
7083,70.86231
7084,71.19532
7085,77.40217
7086,47.83688
7087,142.5986
7088,47.234062
7089,65.55234
7090,49.89076
7091,48.88754
7092,74.8672
7093,72.26983
7094,48.905273
7095,52.03757
7096,47.58757
7097,61.215675
7098,54.1927
7099,56.58467
7100,39.98824
7101,108.88493
7102,43.237328
7103,108.62064
7104,38.05238
7105,53.055195
7106,66.002525
7107,62.39359
7108,78.6532
7109,62.63096
7110,46.58766
7111,52.550274
7112,75.55303
7113,115.399155
7114,71.237465
7115,50.629986
7116,172.84735
7117,33.07209
7118,51.4634
7119,52.946995
7120,91.258545
7121,89.470924
7122,73.22828
